method,dataset,scene,traj,variant,n_frames,eff_fps,latency_end_to_end_s,latency_source,per_window_latency_med_s,per_window_source,vram_avg_gb,vram_peak_gb,gpu_util_avg_pct,gpu_power_avg_w,cpu_ram_peak_gb,ckpt_size_mb,gpu_name,hw_id,ate_rmse_m,rpe_per_m,metric_capable,scale_estimate,metric_scale_error_pct,extent_error_pct,masked_accuracy_m,masked_completeness_m,masked_chamfer_m,masked_fscore,full360_accuracy_m,full360_completeness_m,full360_chamfer_m,full360_fscore,point_count,map_size_mb,sor_outlier_pct,acc_p95_m,noise_frac,precision_tight,source
mapanything,replica,apartment_0,stopgo_2.0hz_s0,synthetic_fov,90.0,3.493,10.545,archive_unspecified,10.545,archive_unspecified,9.669,56.602,13.0,130.6,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.7759999999999999,1.2309999999999999,True,0.889,11.1,14.8,0.14,0.15,0.29,0.396,0.14800000000000002,0.755,0.904,0.215,2778677.0,41.7,0.037000000000000005,0.402,0.45399999999999996,0.066,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_0.5hz_s0,synthetic_fov,18.0,1.156,2.034,archive_unspecified,2.0339,archive_unspecified,2.722,18.35,4.2,68.7,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.8370000000000001,0.621,True,0.837,16.3,14.7,0.27,0.276,0.546,0.213,0.231,0.872,1.103,0.124,1045511.0,15.7,0.037000000000000005,0.6920000000000001,0.695,0.040999999999999995,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_0.5hz_s1,synthetic_fov,20.0,1.24,2.254,archive_unspecified,2.254,archive_unspecified,2.863,15.12,3.4,71.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.254,0.24,True,0.884,11.6,22.1,0.098,0.146,0.243,0.416,0.162,0.938,1.1,0.164,949386.0,14.2,0.035,0.309,0.287,0.078,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_2.0hz,synthetic_fov,70.0,2.907,8.03,archive_unspecified,8.0302,archive_unspecified,69.155,92.129,9.9,106.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.85,1.203,True,0.891,10.9,14.8,0.135,0.134,0.26899999999999996,0.397,0.147,0.7559999999999999,0.903,0.219,2814956.0,42.2,0.037000000000000005,0.43,0.445,0.064,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_0.5hz,synthetic_fov,18.0,1.107,2.067,archive_unspecified,2.0672,archive_unspecified,64.541,76.189,3.9,62.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.8370000000000001,0.621,True,0.837,16.3,14.7,0.27,0.27699999999999997,0.547,0.213,0.231,0.873,1.104,0.124,1045511.0,15.7,0.037000000000000005,0.6920000000000001,0.695,0.040999999999999995,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_5.0hz,synthetic_fov,173.0,4.145,22.247,archive_unspecified,22.2472,archive_unspecified,78.845,96.279,18.9,164.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.726,1.661,True,0.901,9.9,21.6,0.133,0.095,0.228,0.353,0.16399999999999998,0.696,0.86,0.215,4682508.0,70.2,0.036000000000000004,0.385,0.47100000000000003,0.043,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_5.0hz_s1,synthetic_fov,196.0,4.397,26.063,archive_unspecified,26.063,archive_unspecified,20.902,71.389,22.3,193.6,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.24,0.667,True,0.854,14.6,23.5,0.135,0.10099999999999999,0.23600000000000002,0.368,0.166,0.742,0.909,0.209,3713273.0,55.7,0.040999999999999995,0.39299999999999996,0.467,0.05,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_2.0hz_s0,synthetic_fov,70.0,2.834,8.038,archive_unspecified,8.0379,archive_unspecified,7.346,45.906,8.9,106.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.85,1.203,True,0.891,10.9,14.8,0.135,0.134,0.26899999999999996,0.397,0.147,0.755,0.902,0.219,2815222.0,42.2,0.037000000000000005,0.431,0.445,0.064,archive:bigrun_2026-07
mapanything,replica,apartment_0,synthetic_5.0hz_s0,synthetic_fov,173.0,4.323,22.422,archive_unspecified,22.422,archive_unspecified,18.454,70.886,20.1,180.6,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.726,1.661,True,0.901,9.9,21.6,0.133,0.096,0.22899999999999998,0.352,0.16399999999999998,0.6970000000000001,0.861,0.215,4682494.0,70.2,0.036000000000000004,0.385,0.47100000000000003,0.043,archive:bigrun_2026-07
mapanything,replica,apartment_0,loop_2.0hz_s1,synthetic_fov,90.0,3.519,10.513,archive_unspecified,10.5133,archive_unspecified,9.74,56.602,12.5,129.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.332,0.579,True,0.888,11.2,17.7,0.109,0.10099999999999999,0.21,0.412,0.13,0.795,0.9259999999999999,0.225,2619778.0,39.3,0.043,0.317,0.38799999999999996,0.064,archive:bigrun_2026-07
prism_noguards,replica,office_4,synthetic_2.0hz,pano,50.0,3.073,5.959,archive_unspecified,1.2088,archive_unspecified,5.362,13.872,22.7,189.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.017,0.027000000000000003,True,0.998,0.2,7.6,0.023,0.07,0.09300000000000001,0.835,0.055999999999999994,0.054000000000000006,0.11,0.709,655566.0,9.8,0.022000000000000002,0.047,0.005,0.496,archive:bigrun_2026-07
prism_noguards,replica,office_4,synthetic_0.5hz,pano,13.0,0.935,3.069,archive_unspecified,1.5347,archive_unspecified,4.012,15.569,14.0,99.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.006999999999999999,0.009000000000000001,True,1.002,0.2,4.3,0.019,0.022000000000000002,0.04,0.958,0.019,0.039,0.057999999999999996,0.889,546736.0,8.2,0.022000000000000002,0.039,0.002,0.6609999999999999,archive:bigrun_2026-07
prism_noguards,replica,office_4,synthetic_5.0hz,pano,125.0,4.461,15.21,archive_unspecified,1.289,archive_unspecified,6.743,13.944,44.6,289.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.032,0.031,True,0.99,1.0,9.8,0.027000000000000003,0.047,0.075,0.867,0.037000000000000005,0.047,0.084,0.776,604559.0,9.1,0.022000000000000002,0.057,0.004,0.371,archive:bigrun_2026-07
prism_noguards,replica,frl_apartment_0,loop_2.0hz_s0,pano,106.0,3.823,15.775,archive_unspecified,1.3024,archive_unspecified,7.711,14.39,41.4,263.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.5379999999999999,0.44,True,0.926,7.4,23.7,0.121,0.11,0.23199999999999998,0.426,0.19899999999999998,0.121,0.319,0.373,1589384.0,23.8,0.027000000000000003,0.37200000000000005,0.377,0.11599999999999999,archive:bigrun_2026-07
prism_noguards,replica,frl_apartment_0,stopgo_2.0hz_s1,pano,77.0,3.383,11.577,archive_unspecified,1.3056,archive_unspecified,6.833,13.944,38.8,236.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.040999999999999995,0.027000000000000003,True,0.983,1.7,21.3,0.038,0.183,0.221,0.65,0.069,0.213,0.281,0.511,1112054.0,16.7,0.027000000000000003,0.08900000000000001,0.040999999999999995,0.272,archive:bigrun_2026-07
prism_noguards,replica,frl_apartment_0,stopgo_2.0hz_s0,pano,100.0,3.798,14.831,archive_unspecified,1.3102,archive_unspecified,7.392,13.944,40.9,274.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.069,0.067,True,0.963,3.7,17.1,0.035,0.05,0.086,0.772,0.055,0.08,0.135,0.651,1335516.0,20.0,0.027999999999999997,0.091,0.037000000000000005,0.309,archive:bigrun_2026-07
prism_noguards,replica,frl_apartment_0,loop_2.0hz_s1,pano,74.0,3.549,10.038,archive_unspecified,1.3413,archive_unspecified,6.622,13.944,35.0,223.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.042,0.028999999999999998,True,0.977,2.3,22.9,0.035,0.139,0.174,0.671,0.064,0.17600000000000002,0.24,0.541,1112493.0,16.7,0.03,0.077,0.023,0.275,archive:bigrun_2026-07
prism_noguards,replica,apartment_1,loop_2.0hz_s0,pano,84.0,5.049,0.0,unavailable,,unavailable,4.94,14.422,20.0,162.7,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_noguards,replica,apartment_1,stopgo_2.0hz_s1,pano,90.0,3.5,14.3,archive_unspecified,1.3437,archive_unspecified,7.516,14.246,40.2,244.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.882,1.232,True,0.424,57.6,27.9,0.39899999999999997,1.665,2.064,0.072,0.39299999999999996,1.834,2.227,0.051,1657887.0,24.9,0.026000000000000002,0.878,0.809,0.031,archive:bigrun_2026-07
prism_noguards,replica,apartment_1,stopgo_2.0hz_s0,pano,67.0,3.928,0.0,unavailable,,unavailable,5.47,14.246,27.4,205.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_noguards,replica,apartment_1,loop_2.0hz_s1,pano,96.0,3.055,19.456,archive_unspecified,1.402,archive_unspecified,10.01,18.406,38.7,218.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.225,1.5490000000000002,True,0.539,46.1,51.1,0.326,0.721,1.047,0.17,0.368,1.3330000000000002,1.7009999999999998,0.116,3086951.0,46.3,0.027000000000000003,0.777,0.726,0.052000000000000005,archive:bigrun_2026-07
prism_noguards,replica,hotel_0,loop_2.0hz_s0,pano,44.0,2.78,0.0,unavailable,,unavailable,4.834,13.703,21.2,175.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_noguards,replica,hotel_0,stopgo_2.0hz_s1,pano,59.0,3.977,0.0,unavailable,,unavailable,5.085,13.944,21.2,177.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_noguards,replica,hotel_0,stopgo_2.0hz_s0,pano,57.0,3.523,0.0,unavailable,,unavailable,5.382,13.703,31.5,211.8,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_noguards,replica,hotel_0,loop_2.0hz_s1,pano,60.0,1.847,19.927,archive_unspecified,2.9991,archive_unspecified,17.684,36.306,34.1,167.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.72,1.068,True,0.002,99.8,291.2,0.19,3.0389999999999997,3.2289999999999996,0.0,0.19,3.054,3.2439999999999998,0.0,4002703.0,60.0,0.021,0.19899999999999998,1.0,0.0,archive:bigrun_2026-07
prism_noguards,replica,apartment_0,loop_2.0hz_s0,pano,89.0,3.383,14.613,archive_unspecified,1.4539,archive_unspecified,7.84,14.734,40.8,249.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.729,1.355,True,0.767,23.3,5.7,0.358,0.583,0.941,0.142,0.319,0.9620000000000001,1.281,0.097,1812639.0,27.2,0.023,0.8240000000000001,0.75,0.028999999999999998,archive:bigrun_2026-07
prism_noguards,replica,apartment_0,stopgo_2.0hz_s1,pano,99.0,3.514,15.962,archive_unspecified,1.4109,archive_unspecified,8.355,15.592,40.0,241.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.218,0.23399999999999999,True,0.963,3.7,2.6,0.27699999999999997,0.466,0.743,0.139,0.701,1.33,2.031,0.066,2114893.0,31.7,0.024,0.675,0.73,0.027000000000000003,archive:bigrun_2026-07
prism_noguards,replica,apartment_0,stopgo_2.0hz_s0,pano,90.0,3.512,14.045,archive_unspecified,1.3534,archive_unspecified,7.367,13.944,37.9,255.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.243,0.282,True,0.991,0.9,0.4,0.091,0.075,0.166,0.521,0.099,0.718,0.818,0.339,1569992.0,23.6,0.022000000000000002,0.36700000000000005,0.22899999999999998,0.08199999999999999,archive:bigrun_2026-07
prism_noguards,replica,apartment_0,synthetic_2.0hz,pano,70.0,3.085,10.958,archive_unspecified,1.4297,archive_unspecified,6.975,14.063,34.1,208.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.3,0.33799999999999997,True,0.967,3.3,2.5,0.055999999999999994,0.078,0.134,0.565,0.064,0.6990000000000001,0.763,0.369,1486957.0,22.3,0.023,0.139,0.13699999999999998,0.106,archive:bigrun_2026-07
prism_noguards,replica,apartment_0,synthetic_0.5hz,pano,18.0,1.116,5.223,archive_unspecified,2.6103,archive_unspecified,5.998,19.692,15.4,112.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.665,0.45299999999999996,True,0.886,11.4,2.1,0.17,0.19699999999999998,0.36700000000000005,0.223,0.163,0.848,1.011,0.138,1384402.0,20.8,0.022000000000000002,0.521,0.575,0.039,archive:bigrun_2026-07
prism_noguards,replica,apartment_0,synthetic_5.0hz,pano,173.0,4.34,28.139,archive_unspecified,1.306,archive_unspecified,9.408,14.787,47.5,296.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.725,0.495,True,0.926,7.4,3.4,0.2,0.255,0.455,0.185,0.247,0.8540000000000001,1.1,0.117,1731263.0,26.0,0.024,0.639,0.564,0.031,archive:bigrun_2026-07
prism_noguards,replica,apartment_0,loop_2.0hz_s1,pano,90.0,3.223,16.362,archive_unspecified,1.4133,archive_unspecified,8.851,16.725,40.1,232.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.22899999999999998,0.182,True,0.935,6.5,11.3,0.29100000000000004,0.5329999999999999,0.8240000000000001,0.134,0.648,0.9640000000000001,1.6119999999999999,0.066,2294151.0,34.4,0.023,0.7020000000000001,0.733,0.032,archive:bigrun_2026-07
prism_se3,replica,office_4,synthetic_2.0hz,pano,50.0,2.636,5.818,archive_unspecified,1.1753,archive_unspecified,77.198,101.172,22.6,152.5,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.017,0.027999999999999997,True,0.998,0.2,7.6,0.023,0.073,0.096,0.831,0.055999999999999994,0.054000000000000006,0.11,0.712,648058.0,9.7,0.024,0.047,0.005,0.495,archive:bigrun_2026-07
prism_se3,replica,office_4,synthetic_0.5hz,pano,13.0,0.974,0.0,unavailable,,unavailable,85.721,102.616,0.8,35.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,office_4,synthetic_5.0hz,pano,125.0,4.524,15.288,archive_unspecified,1.2557,archive_unspecified,31.997,77.56,46.6,285.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.059000000000000004,0.044000000000000004,True,0.982,1.8,12.1,0.031,0.135,0.166,0.715,0.062,0.062,0.124,0.637,657228.0,9.9,0.022000000000000002,0.063,0.017,0.321,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,loop_2.0hz_s0,pano,106.0,3.881,16.133,archive_unspecified,1.369,archive_unspecified,8.231,15.223,42.1,266.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.607,0.493,True,0.846,15.4,34.2,0.22899999999999998,0.245,0.474,0.302,0.24600000000000002,0.243,0.489,0.265,1837296.0,27.6,0.028999999999999998,0.723,0.556,0.095,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,stopgo_2.0hz_s1,pano,77.0,3.48,11.227,archive_unspecified,1.3018,archive_unspecified,6.791,13.839,36.2,243.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.017,0.022000000000000002,True,0.994,0.6,19.8,0.035,0.131,0.166,0.696,0.071,0.16699999999999998,0.23800000000000002,0.547,1088240.0,16.3,0.027999999999999997,0.081,0.033,0.298,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,synthetic_2.0hz_s1,pano,57.0,3.036,8.061,archive_unspecified,1.3599,archive_unspecified,6.085,13.944,32.8,204.5,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.015,0.02,True,0.992,0.8,17.3,0.031,0.124,0.156,0.721,0.057999999999999996,0.239,0.297,0.592,945952.0,14.2,0.03,0.067,0.022000000000000002,0.342,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,stopgo_2.0hz_s0,pano,100.0,3.715,15.698,archive_unspecified,1.3044,archive_unspecified,7.682,13.944,41.6,271.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.16699999999999998,0.12,True,0.927,7.3,17.3,0.095,0.21,0.305,0.381,0.125,0.151,0.276,0.332,1630968.0,24.5,0.026000000000000002,0.285,0.34299999999999997,0.11800000000000001,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,synthetic_0.5hz_s0,pano,20.0,1.36,4.113,archive_unspecified,2.0566,archive_unspecified,5.118,18.249,14.7,108.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.013000000000000001,0.013000000000000001,True,0.99,1.0,16.7,0.027000000000000003,0.183,0.21,0.751,0.036000000000000004,0.18600000000000003,0.222,0.647,843615.0,12.7,0.028999999999999998,0.057,0.011000000000000001,0.414,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,synthetic_0.5hz_s1,pano,15.0,0.972,4.213,archive_unspecified,2.1064,archive_unspecified,4.997,18.1,15.1,103.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.013000000000000001,0.01,True,0.989,1.1,19.5,0.028999999999999998,0.105,0.134,0.761,0.045,0.183,0.228,0.628,886148.0,13.3,0.027000000000000003,0.06,0.015,0.37,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,synthetic_5.0hz_s1,pano,141.0,4.766,17.985,archive_unspecified,1.303,archive_unspecified,7.752,13.805,47.6,305.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.026000000000000002,0.032,True,0.992,0.8,18.4,0.031,0.14400000000000002,0.17600000000000002,0.697,0.065,0.223,0.28800000000000003,0.561,980490.0,14.7,0.026000000000000002,0.067,0.019,0.332,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,synthetic_2.0hz_s0,pano,80.0,3.433,11.997,archive_unspecified,1.3513,archive_unspecified,7.135,13.902,36.9,243.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.276,0.28300000000000003,True,0.928,7.2,20.2,0.087,0.184,0.271,0.367,0.11800000000000001,0.126,0.245,0.316,1378304.0,20.7,0.025,0.23399999999999999,0.311,0.11699999999999999,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,synthetic_5.0hz_s0,pano,198.0,4.926,27.387,archive_unspecified,1.3117,archive_unspecified,8.719,14.825,53.5,333.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.268,0.358,True,0.901,9.9,24.6,0.13,0.23399999999999999,0.364,0.293,0.195,0.17800000000000002,0.373,0.237,1651547.0,24.8,0.026000000000000002,0.349,0.46299999999999997,0.08800000000000001,archive:bigrun_2026-07
prism_se3,replica,frl_apartment_0,loop_2.0hz_s1,pano,74.0,3.468,10.069,archive_unspecified,1.3308,archive_unspecified,6.535,13.944,33.7,219.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.02,0.023,True,0.988,1.2,22.1,0.032,0.121,0.153,0.734,0.068,0.165,0.233,0.574,1160775.0,17.4,0.03,0.068,0.018000000000000002,0.297,archive:bigrun_2026-07
prism_se3,replica,apartment_1,loop_2.0hz_s0,pano,84.0,5.568,0.0,unavailable,,unavailable,5.252,14.422,28.0,178.4,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,apartment_1,stopgo_2.0hz_s1,pano,90.0,3.297,16.184,archive_unspecified,1.3827,archive_unspecified,8.966,16.345,40.4,239.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.157,1.429,True,0.374,62.6,46.9,0.39899999999999997,1.46,1.859,0.086,0.35600000000000004,2.068,2.424,0.058,2267777.0,34.0,0.02,0.868,0.785,0.038,archive:bigrun_2026-07
prism_se3,replica,apartment_1,synthetic_2.0hz_s1,pano,70.0,3.192,11.024,archive_unspecified,1.5147,archive_unspecified,7.971,19.359,35.2,213.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.7690000000000001,1.662,True,0.601,39.9,28.1,0.318,0.995,1.3119999999999998,0.14,0.431,1.306,1.7369999999999999,0.102,1526113.0,22.9,0.021,0.769,0.7040000000000001,0.07,archive:bigrun_2026-07
prism_se3,replica,apartment_1,stopgo_2.0hz_s0,pano,67.0,4.018,0.0,unavailable,,unavailable,5.577,14.422,27.8,201.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,apartment_1,synthetic_0.5hz_s0,pano,12.0,0.862,3.603,archive_unspecified,1.8015,archive_unspecified,4.564,15.756,10.9,93.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.986,1.5030000000000001,True,0.738,26.2,12.4,0.35200000000000004,1.008,1.359,0.082,0.355,1.514,1.869,0.057,797725.0,12.0,0.021,0.8320000000000001,0.7859999999999999,0.039,archive:bigrun_2026-07
prism_se3,replica,apartment_1,synthetic_0.5hz_s1,pano,18.0,1.172,4.35,archive_unspecified,2.1751,archive_unspecified,5.064,17.41,17.8,105.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.845,1.41,True,0.65,35.0,4.1,0.34299999999999997,1.195,1.538,0.125,0.309,1.4969999999999999,1.806,0.116,917680.0,13.8,0.021,0.804,0.7440000000000001,0.087,archive:bigrun_2026-07
prism_se3,replica,apartment_1,synthetic_5.0hz_s1,pano,175.0,3.766,34.273,archive_unspecified,1.3108,archive_unspecified,13.881,24.339,45.8,273.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.318,1.581,True,0.446,55.4,59.5,0.382,0.9990000000000001,1.381,0.107,0.37799999999999995,1.181,1.5590000000000002,0.091,3290521.0,49.4,0.027000000000000003,0.8320000000000001,0.79,0.042,archive:bigrun_2026-07
prism_se3,replica,apartment_1,synthetic_2.0hz_s0,pano,47.0,3.122,0.0,unavailable,,unavailable,5.141,14.422,26.5,174.4,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,apartment_1,synthetic_5.0hz_s0,pano,116.0,6.936,0.0,unavailable,,unavailable,5.592,13.944,30.2,207.6,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,apartment_1,loop_2.0hz_s1,pano,96.0,3.628,14.841,archive_unspecified,1.44,archive_unspecified,8.235,15.25,42.4,242.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.602,1.375,True,0.469,53.1,28.7,0.302,1.2670000000000001,1.57,0.108,0.325,1.7480000000000002,2.073,0.073,1810857.0,27.2,0.021,0.746,0.726,0.053,archive:bigrun_2026-07
prism_se3,replica,hotel_0,loop_2.0hz_s0,pano,44.0,2.898,0.0,unavailable,,unavailable,4.825,13.703,22.1,179.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,hotel_0,stopgo_2.0hz_s1,pano,59.0,3.949,0.0,unavailable,,unavailable,5.042,13.944,23.5,184.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,hotel_0,synthetic_2.0hz_s1,pano,39.0,2.476,5.023,archive_unspecified,1.2472,archive_unspecified,4.926,13.944,20.2,151.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.542,0.442,True,0.884,11.6,25.1,0.145,0.888,1.032,0.201,0.43799999999999994,0.8320000000000001,1.271,0.15,808070.0,12.1,0.023,0.462,0.47700000000000004,0.092,archive:bigrun_2026-07
prism_se3,replica,hotel_0,stopgo_2.0hz_s0,pano,57.0,3.551,0.0,unavailable,,unavailable,5.558,13.669,27.8,211.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,hotel_0,synthetic_0.5hz_s0,pano,10.0,0.741,3.288,archive_unspecified,1.6439,archive_unspecified,4.285,14.915,11.3,91.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.02,0.027000000000000003,True,0.979,2.1,20.2,0.07400000000000001,0.11199999999999999,0.18600000000000003,0.608,0.179,0.14300000000000002,0.322,0.508,727494.0,10.9,0.025,0.386,0.161,0.293,archive:bigrun_2026-07
prism_se3,replica,hotel_0,synthetic_0.5hz_s1,pano,10.0,0.702,3.659,archive_unspecified,1.8295,archive_unspecified,4.531,16.03,10.5,89.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.019,0.03,True,0.998,0.2,56.5,0.201,0.28800000000000003,0.489,0.251,0.508,0.24600000000000002,0.755,0.22,858187.0,12.9,0.021,0.598,0.555,0.14,archive:bigrun_2026-07
prism_se3,replica,hotel_0,synthetic_5.0hz_s1,pano,97.0,5.83,0.0,unavailable,,unavailable,5.603,13.633,29.0,211.4,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
